,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
110,Carrefour Versneden Parkkonijn,https://cdn.carrefour.eu/160_01615406_2726304000000_00.jpeg,"
Max.18,00€",Per stuk,"12,00€",/kg
111,Carrefour Kippenbouten met Rugdeel,https://cdn.carrefour.eu/160_01616198_2727629000000_00.jpeg,"
Max.7,20€",Per stuk,"4,30€",/kg
112,Carrefour Rundlever,https://cdn.carrefour.eu/160_01612152_2725489000000_00.jpeg,"
Max.2,17€",Per stuk,"5,70€",/kg
113,Carrefour Rundhart,https://cdn.carrefour.eu/160_01612154_2725490000000_00.jpeg,"
Max.2,02€",Per stuk,"5,60€",/kg
114,Carrefour Kalfsvlees KKC 0.285 kg,https://cdn.carrefour.eu/160_01613158_2726704000000_00.jpeg,"
Max.4,38€",Per stuk,"15,65€",/kg
115,Carrefour Mignonette 0.325 kg,https://cdn.carrefour.eu/160_01617964_2720630000000_00.jpeg,"
Max.3,81€",Per stuk,"12,70€",/kg
116,Carrefour Rundschenkel,https://cdn.carrefour.eu/160_01610890_2725159000000_00.jpeg,"
Max.5,07€",Per stuk,"10,45€",/kg
117,Carrefour 1/2 Lamsbeen Vacuüm,https://cdn.carrefour.eu/160_01610256_2726861000000_00.jpeg,"
Max.21,95€",Per stuk,"19,95€",/kg
118,Carrefour Balletjes op Grootmoeders Wijze 0.320 kg,https://cdn.carrefour.eu/160_01613910_5400101241008_00.jpeg,"4,00€",Per stuk,"12,50€",/kg
119,Carrefour Verse Kip Spitklaar,https://cdn.carrefour.eu/160_01615104_2726183000000_00.jpeg,"
Max.5,31€",Per stuk,"3,79€",/kg
120,Gehakt Varken-Rund 1250 g,https://cdn.carrefour.eu/160_01613502_5400101255401_00.jpeg,"8,10€",Per stuk,"6,48€",/kg
121,Carrefour Hamburgers 0.220 kg,https://cdn.carrefour.eu/160_01613580_5400101020559_00.jpeg,"3,50€",Per stuk,"15,91€",/kg
122,Carrefour Parkkonijnenbouten,https://cdn.carrefour.eu/160_01615454_2710036000000_00.jpeg,"
Max.10,58€",Per stuk,"23,00€",/kg
123,Carrefour Chipolata met Fijne Kruiden 0.200 kg,https://cdn.carrefour.eu/160_01617370_5400101049796_00.jpeg,"2,20€",Per stuk,"11,00€",/kg
124,Carrefour Gev. Gekweekte Champignon,https://cdn.carrefour.eu/160_01617606_2721050000000_00.jpeg,"
Max.5,57€",Per stuk,"15,90€",/kg
125,Carrefour Dinoburger 2 Stuks 0.200 kg,https://cdn.carrefour.eu/160_01617784_5400101252516_00.jpeg,"2,50€",Per stuk,"11,90€",/kg
126,Carrefour Gehakt Varken/Rund,https://cdn.carrefour.eu/160_01610962_2725223000000_00.jpeg,"
Max.2,25€",Per stuk,"9,00€",/kg
127,Carrefour Versneden Parkkonijn,https://cdn.carrefour.eu/160_01615406_2726304000000_00.jpeg,"
Max.18,00€",Per stuk,"12,00€",/kg
128,Carrefour Kippenbouten met Rugdeel,https://cdn.carrefour.eu/160_01616198_2727629000000_00.jpeg,"
Max.7,20€",Per stuk,"4,30€",/kg
129,Carrefour Rundlever,https://cdn.carrefour.eu/160_01612152_2725489000000_00.jpeg,"
Max.2,17€",Per stuk,"5,70€",/kg
130,Carrefour Rundhart,https://cdn.carrefour.eu/160_01612154_2725490000000_00.jpeg,"
Max.2,02€",Per stuk,"5,60€",/kg
131,Carrefour Kalfsvlees KKC 0.285 kg,https://cdn.carrefour.eu/160_01613158_2726704000000_00.jpeg,"
Max.4,38€",Per stuk,"15,65€",/kg
132,Carrefour Mignonette 0.325 kg,https://cdn.carrefour.eu/160_01617964_2720630000000_00.jpeg,"
Max.3,81€",Per stuk,"12,70€",/kg
133,Carrefour Filet Americain,https://cdn.carrefour.eu/160_01617088_2720361000000_00.jpeg,"
Max.7,77€",Per stuk,"12,95€",/kg
134,Carrefour Gourmet Gourmet Deluxe 825 g,https://cdn.carrefour.eu/160_01617504_5400101038370_00.jpeg,"16,00€",Per stuk,"19,39€",/kg
135,Carrefour Eendshaasjes 6 x 0.190 kg,https://cdn.carrefour.eu/160_01615632_2711052000000_00.jpeg,"
Max.8,26€",Per stuk,"34,40€",/kg
136,De Goedkoopste Carrefour Dunne Lende,https://cdn.carrefour.eu/160_01610894_2721361000000_00.jpeg,"
Max.6,98€",Per stuk,"17,45€",/kg
137,Carrefour Filet Americain,https://cdn.carrefour.eu/160_01617122_2720049000000_00.jpeg,"
Max.2,59€",Per stuk,"12,95€",/kg
138,Carrefour Varkens- en Kalfsgehakt 0.260 kg,https://cdn.carrefour.eu/160_01617126_2720015000000_00.jpeg,"
Max.2,34€",Per stuk,"9,00€",/kg
139,De Goedkoopste Stoofvlees Rund,https://cdn.carrefour.eu/160_01610922_2725186000000_00.jpeg,"
Max.5,48€",Per stuk,"10,95€",/kg
140,Carrefour de Goedkoopste Braadkip 1.203 kg,https://cdn.carrefour.eu/160_01615100_2726179000000_00.jpeg,"
Max.4,67€",Per stuk,"3,59€",/kg
141,Carrefour Rundschenkel,https://cdn.carrefour.eu/160_01610890_2725159000000_00.jpeg,"
Max.5,07€",Per stuk,"10,45€",/kg
142,Carrefour Gegaard Rosbief,https://cdn.carrefour.eu/160_01613318_2725668000000_00.jpeg,"
Max.5,34€",Per stuk,"24,85€",/kg
