,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
76,"Maizena Plus Bindmiddel Maiszetmeel, voor Uw Sauzen en Gebak 400 g",https://cdn.carrefour.eu/160_00136879_8711100080060_00.jpeg,"2,19€",Per stuk,"5,48€",/kg
77,Dr. Oetker Brownies 456 g,https://cdn.carrefour.eu/160_01343694_5410231007627_00.jpeg,"3,01€",Per stuk,"6,60€",/kg
78,Soubry Mix voor Koekebrood 2 kg,https://cdn.carrefour.eu/160_01301633_5410028811307_00.jpeg,"5,67€",Per stuk,"2,84€",/kg
79,Dr. Oetker Mousse Chocolade 2 x 95 g,https://cdn.carrefour.eu/160_01530352_5410231001021_00.jpeg,"4,52€",Per stuk,"23,79€",/kg
80,Dr. Oetker Mug Cake Melkchocolade 60 g,https://cdn.carrefour.eu/160_05749922_5410231062220_00.jpeg,"1,86€",Per stuk,"31,00€",/kg
81,Anco Volkoren Patisserie Bloem 1 kg,https://cdn.carrefour.eu/160_05841917_5410028809403_00.jpeg,"2,09€",Per stuk,"2,09€",/kg
82,Vahiné Amandelschilfers Klassiek 125 g,https://cdn.carrefour.eu/160_00141354_3179142054695_00.jpeg,"6,23€",Per stuk,"49,84€",/kg
83,Vahiné Pralin Klassiek 100 g,https://cdn.carrefour.eu/160_00141385_3179140303467_00.jpeg,"3,81€",Per stuk,"38,10€",/kg
84,Vahiné Verjaardagskaarsen 16 Stuks,https://cdn.carrefour.eu/160_00141392_3179140803684_00.jpeg,"2,28€",Per stuk,"2,28€",/stuk
85,Vahiné Gesuikerde Vanillestokjes in Poedervorm 7 g,https://cdn.carrefour.eu/160_00141448_3179140203620_00.jpeg,"6,81€",Per stuk,"972,86€",/kg
86,Vahiné Donkere Chocoladeklompjes 100 g,https://cdn.carrefour.eu/160_01311396_3179140923061_00.jpeg,"3,17€",Per stuk,"31,70€",/kg
87,Vahiné Gekarameliseerde Gehakte Hazelnoten en Amandelen  100 g,https://cdn.carrefour.eu/160_00745079_3179140505243_00.jpeg,"4,27€",Per stuk,"42,70€",/kg
88,Vahiné Maïs voor Popcorn Klassiek 250 g,https://cdn.carrefour.eu/160_00141518_3179140503935_00.jpeg,"3,16€",Per stuk,"12,64€",/kg
