,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
74,Carrefour Bloemkool Los Verkocht,https://cdn.carrefour.eu/160_00936882_5400101033689_00.jpeg,"1,29€",Per stuk,"1,29€",/stuk
75,Carrefour The Market Aardappelen om te Stomen 400 g,https://cdn.carrefour.eu/160_04527031_5411540001016_00.jpeg,"1,00€",Per stuk,"2,50€",/kg
76,Carrefour The Market Aardappelen om te Stomen 400 g,https://cdn.carrefour.eu/160_04527066_5411540001009_00.jpeg,"1,00€",Per stuk,"2,50€",/kg
77,Carrefour Snijbonen 400 g,https://cdn.carrefour.eu/160_04904524_8714978000185_00.jpeg,"2,59€",Per stuk,"6,48€",/kg
78,Carrefour Stoofappel Zak 2 kg,https://cdn.carrefour.eu/160_05029618_5400101302006_00.jpeg,"2,69€",Per stuk,"1,35€",/kg
79,Carrefour Selection Zoete Rauwkost 300 g,https://cdn.carrefour.eu/160_04554470_5400101249455_00.jpeg,"2,59€",Per stuk,"8,63€",/kg
80,Carrefour Selection Luxe Jonge Slablaadjes 100 g,https://cdn.carrefour.eu/160_04554478_5400101249448_00.jpeg,"2,85€",Per stuk,"2,85€",/stuk
81,Carrefour Extra Multivitaminen 1 L,https://cdn.carrefour.eu/160_04570361_3270190025962_00.jpeg,"2,45€",Per stuk,"2,45€",/l
82,Carrefour 100% Puur Sap 3 Citrusvruchten 1 L,https://cdn.carrefour.eu/160_04620246_3245412336713_00.jpeg,"1,99€",Per stuk,"1,99€",/l
83,Carrefour Rode Biet - 1 stuk,https://cdn.carrefour.eu/160_01962152_2731083000000_00.jpeg,"
Max.0,42€",Per stuk,"1,29€",/kg
84,Carrefour Prei Stoof 1.2 kg,https://cdn.carrefour.eu/160_00843784_5400101302198_00.jpeg,"1,99€",Per stuk,"1,66€",/kg
85,Verse Knoflook 2 Stuks,https://cdn.carrefour.eu/160_00900609_8712924002603_01.jpeg,"2,29€",Per stuk,"9,16€",/kg
86,Papaja,https://cdn.carrefour.eu/160_00843878_4000007120479_00.jpeg,"3,65€",Per stuk,"3,65€",/stuk
87,Carrefour Ajuin geel 1 kg,https://cdn.carrefour.eu/160_00844338_5400101158931_00.jpeg,"1,19€",Per stuk,"1,19€",/kg
88,Carrefour Wortelen 250 g,https://cdn.carrefour.eu/160_00836157_5400101300446_00.jpeg,"0,85€",Per stuk,"3,40€",/kg
89,Carrefour Paksoi Los Verkocht,https://cdn.carrefour.eu/160_00988310_5400357004648_00.jpeg,"1,39€",Per stuk,"1,39€",/stuk
90,Carrefour Kropsla met Fijne Kruiden Voordeelpak 250 g,https://cdn.carrefour.eu/160_04453590_5400101242067_00.jpeg,"2,89€",Per stuk,"11,56€",/kg
91,Carrefour Seizoenssla 200 g,https://cdn.carrefour.eu/160_01080313_5400101302617_00.jpeg,"1,79€",Per stuk,"8,95€",/kg
92,Carrefour KKC Look 250g,https://cdn.carrefour.eu/160_01357984_5400101219274_00.jpeg,"2,39€",Per stuk,"9,56€",/kg
93,Witloof - 3 stuks,https://cdn.carrefour.eu/160_00924306_2751216000000_00.jpeg,"
Max.0,65€",Per 3 stuks,"1,49€",/kg
94,Carrefour Rode Pompelmoes - 1 stuk,https://cdn.carrefour.eu/160_01381057_2734533000000_00.jpeg,"
Max.1,28€",Per stuk,"3,19€",/kg
95,Meloen Charentais,https://cdn.carrefour.eu/160_00861205_3000001033684_00.jpeg,"2,49€",Per stuk,"3,56€",/kg
96,Carrefour Aardappelen 5 kg,https://cdn.carrefour.eu/160_00854034_5400101303904_00.jpeg,"4,49€",Per stuk,"0,90€",/kg
97,Carrefour Rucola 100 g,https://cdn.carrefour.eu/160_00996071_5425034491009_00.jpeg,"1,79€",Per stuk,"17,90€",/kg
98,Mango Klaar om te Eten,https://cdn.carrefour.eu/160_00839257_5425026990336_00.jpeg,"1,49€",Per stuk,"1,49€",/stuk
99,Carrefour Artisjok Los Verkocht,https://cdn.carrefour.eu/160_00855880_5400101033740_00.jpeg,"1,29€",Per stuk,"1,29€",/stuk
100,Carrefour Passievrucht 250 g,https://cdn.carrefour.eu/160_00839264_5400000605758_00.jpeg,"2,79€",Per stuk,"11,16€",/kg
101,Limoenen - 2 stuks,https://cdn.carrefour.eu/160_00998298_2730422000000_00.jpeg,"
Max.0,76€",Per 2 stuks,"3,79€",/kg
102,Carrefour Witte Kool 450 g,https://cdn.carrefour.eu/160_01219920_5400101219953_00.jpeg,"1,39€",Per stuk,"3,09€",/kg
103,Carrefour Tomaten Coeur de Boeuf 450 g,https://cdn.carrefour.eu/160_04435589_5400101064270_00.jpeg,"2,49€",Per stuk,"5,53€",/kg
104,Carrefour Witte Kool Los Verkocht,https://cdn.carrefour.eu/160_00841548_5400101033665_00.jpeg,"1,29€",Per stuk,"1,29€",/stuk
105,Carrefour Spitskool 1 st,https://cdn.carrefour.eu/160_00841555_5400101304987_00.jpeg,"1,69€",Per stuk,"1,69€",/stuk
106,Carrefour Prei Soup 900 g,https://cdn.carrefour.eu/160_00841586_5400101304871_00.jpeg,"1,69€",Per stuk,"1,88€",/kg
107,Granaatappel,https://cdn.carrefour.eu/160_00844679_2500007314691_00.jpeg,"1,49€",Per stuk,"1,49€",/stuk
108,Carrefour Portabella's 2 Stuks,https://cdn.carrefour.eu/160_00979563_5414026133201_00.jpeg,"2,09€",Per stuk,"2,09€",/stuk
109,Carrefour Gekuiste Bonen 250 g,https://cdn.carrefour.eu/160_01102621_5400101304147_00.jpeg,"2,29€",Per stuk,"9,16€",/kg
110,Carrefour Champignons 250 g,https://cdn.carrefour.eu/160_00834911_5400101302303_00.jpeg,"0,99€",Per stuk,"3,96€",/kg
111,Watermeloen - 1 stuk,https://cdn.carrefour.eu/160_00903406_2730346000000_00.jpeg,"
Max.13,14€",Per stuk,"2,19€",/kg
112,Carrefour Paddenstoelen Middel 500 g,https://cdn.carrefour.eu/160_00834928_5400101302310_00.jpeg,"1,59€",Per stuk,"3,18€",/kg
113,Carrefour Ajuin - 2 stuks,https://cdn.carrefour.eu/160_00845603_2751228000000_00.jpeg,"
Max.0,29€",Per 2 stuks,"0,85€",/kg
114,Carrefour Mini Pleurotes 200 g,https://cdn.carrefour.eu/160_00834942_5400101200760_00.jpeg,"3,69€",Per stuk,"18,45€",/kg
115,Carrefour Tijm + Laurier 20g,https://cdn.carrefour.eu/160_01741408_5420013710072_00.jpeg,"1,49€",Per stuk,"1,49€",/stuk
116,Carrefour Shimeji 150 g,https://cdn.carrefour.eu/160_01638545_5410773400207_00.jpeg,"2,49€",Per stuk,"16,60€",/kg
117,Carrefour Rucola Voordeelpak 120 g,https://cdn.carrefour.eu/160_05089271_5400101019829_00.jpeg,"2,29€",Per stuk,"19,08€",/kg
118,Carrefour Bio Prei Los Verkocht,https://cdn.carrefour.eu/160_05766934_2739085000000_00.jpeg,"
Max.0,80€",Per stuk,"3,99€",/kg
119,Carrefour Veldsla 45 g,https://cdn.carrefour.eu/160_05804375_5400101053236_00.jpeg,"0,79€",Per stuk,"17,56€",/kg
120,Carrefour Lemongrass 80 g,https://cdn.carrefour.eu/160_01874865_5420013710133_00.jpeg,"1,99€",Per stuk,"28,43€",/kg
121,Carrefour Witloof 5 Stuks,https://cdn.carrefour.eu/160_05241383_5400101024502_00.jpeg,"2,49€",Per stuk,"4,98€",/kg
122,Zoete Puntpaprika 2St,https://cdn.carrefour.eu/160_01106974_5400357009780_00.jpeg,"1,49€",Per stuk,"7,45€",/kg
123,Carrefour Kropsla 150 g,https://cdn.carrefour.eu/160_01666857_5400101165137_00.jpeg,"1,59€",Per stuk,"10,60€",/kg
124,Carrefour Fijnproeverssla 160 g,https://cdn.carrefour.eu/160_01666859_5400101165151_00.jpeg,"1,79€",Per stuk,"11,19€",/kg
125,Carrefour Gemengde Sla 160 g,https://cdn.carrefour.eu/160_01666860_5400101165175_00.jpeg,"1,79€",Per stuk,"11,19€",/kg
126,Carrefour Jonge Sla 110 g,https://cdn.carrefour.eu/160_01666861_5400101165182_00.jpeg,"1,69€",Per stuk,"15,36€",/kg
127,Carrefour The Market Gekweekte Paddenstoelen Kastanjechampignons 250 g,https://cdn.carrefour.eu/160_04852596_5400101087156_00.jpeg,"1,69€",Per stuk,"6,76€",/kg
128,Carrefour Appel Granny Smith 6 ST,https://cdn.carrefour.eu/160_05010311_5400101017399_00.jpg,"2,39€",Per stuk,"2,66€",/kg
129,Appel Jazz 4 ST,https://cdn.carrefour.eu/160_05010316_5400101017405_00.jpg,"2,99€",Per stuk,"4,78€",/kg
130,Carrefour Chinese Kool Los Verkocht,https://cdn.carrefour.eu/160_00841973_5400101302501_00.jpeg,"1,99€",Per stuk,"1,99€",/stuk
131,Carrefour IJsberg 240 g,https://cdn.carrefour.eu/160_00894991_5400101301566_00.jpeg,"1,49€",Per stuk,"6,21€",/kg
132,Carrefour Peterselie 100 g,https://cdn.carrefour.eu/160_00842750_5425012650145_00.jpeg,"1,19€",Per stuk,"1,19€",/stuk
133,Carrefour Rozemarijn 20g,https://cdn.carrefour.eu/160_01068764_5420013710058_00.jpeg,"1,39€",Per stuk,"1,39€",/stuk
134,Carrefour Prinsessenbonen 500 g,https://cdn.carrefour.eu/160_00843520_8714978000017_00.jpeg,"2,39€",Per stuk,"4,78€",/kg
135,Carrefour Mesclun 100 g,https://cdn.carrefour.eu/160_00898087_5400101020740_00.jpeg,"1,99€",Per stuk,"19,90€",/kg
136,De Goedkoopste Notenmengeling 300 g,https://cdn.carrefour.eu/160_01816801_5400101207066_00.jpeg,"3,09€",Per stuk,"10,30€",/kg
