,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
72,"Pampers Harmonie Pants Luierbroekjes Maat 5, 56 Luiers, 12kg - 17kg",https://cdn.carrefour.eu/160_06781743_8006540627013_00.jpeg,"35,79€",Per stuk,"0,68€",/stuk
73,"Pampers Harmonie Maat 6, 58 Luiers, 13kg+",https://cdn.carrefour.eu/160_06787574_8006540602645_00.jpeg,"35,84€",Per stuk,"0,64€",/stuk
74,"Pampers Harmonie Maat 4, 72 Luiers, 9kg-14kg",https://cdn.carrefour.eu/160_06781607_8006540602584_00.jpeg,"35,79€",Per stuk,"0,52€",/stuk
75,"Pampers Harmonie Pants Luierbroekjes Maat 4, 64 Luiers, 9kg - 15kg",https://cdn.carrefour.eu/160_06781677_8006540626986_00.jpeg,"35,79€",Per stuk,"0,58€",/stuk
76,"Pampers Harmonie Maat 5, 64 Luiers, 11kg-16kg",https://cdn.carrefour.eu/160_06781676_8006540602614_00.jpeg,"35,79€",Per stuk,"0,58€",/stuk
77,"Pampers Baby-Dry Maat 3, 30 Luiers, Tot 12 Uur Bescherming, 6kg-10kg",https://cdn.carrefour.eu/160_06787531_8006540462898_00.jpeg,"9,55€",Per stuk,"0,32€",/stuk
78,"Pampers Baby-Dry Maat 7, 20 Luiers, Tot 12 Uur Bescherming, 15kg+",https://cdn.carrefour.eu/160_06787533_8006540467176_00.jpeg,"11,35€",Per stuk,"0,58€",/stuk
79,"Pampers Baby-Dry Maat 5, 23 Luiers, Tot 12 Uur Bescherming, 11kg-16kg",https://cdn.carrefour.eu/160_06780765_8006540462751_00.jpeg,"9,79€",Per stuk,"0,43€",/stuk
80,"Pampers Baby-Dry Maat 6, 19 Luiers, Tot 12 Uur Bescherming, 13kg-18kg",https://cdn.carrefour.eu/160_06787516_8006540462782_00.jpeg,"9,79€",Per stuk,"0,52€",/stuk
81,"Pampers Baby-Dry Maat 4, 25 Luiers, Tot 12 Uur Bescherming, 9kg-14kg",https://cdn.carrefour.eu/160_06787515_8006540462683_00.jpeg,"9,79€",Per stuk,"0,40€",/stuk
82,"Pampers Baby-Dry Night Luierbroekjes Maat 4, 40 Broekjes, 9kg-15kg",https://cdn.carrefour.eu/160_06780848_8006540416334_00.jpeg,"19,99€",Per stuk,"0,50€",/stuk
83,"Pampers Baby-Dry Night Luierbroekjes Maat 5, 36 Broekjes, 12kg-17kg",https://cdn.carrefour.eu/160_06780840_8006540416365_00.jpeg,"19,99€",Per stuk,"0,56€",/stuk
84,"Pampers Baby-Dry Maat 3, 124 Luiers, Tot 12 Uur Bescherming, 6kg-10kg",https://cdn.carrefour.eu/160_06787534_8006540462997_00.jpeg,"36,59€",Per pak,"0,30€",/stuk
85,"Pampers Baby-Dry Luierbroekjes Maat 4, 23 Luiers, 9kg-15kg",https://cdn.carrefour.eu/160_06787561_8006540406052_00.jpeg,"11,29€",Per stuk,"0,49€",/stuk
86,"Pampers Baby-Dry Luierbroekjes Maat 7, 40 Luiers, 17kg+",https://cdn.carrefour.eu/160_06787567_8006540462010_00.jpeg,"25,99€",Per stuk,"0,65€",/stuk
87,"Pampers Premium Protection Maat 4, Luiers x88, 9kg-14kg",https://cdn.carrefour.eu/160_06781608_8006540483077_00.jpeg,"30,95€",Per pak,"0,35€",/stuk
88,"Pampers Baby-Dry Luierbroekjes Maat 4, 62 Luiers, 9kg-15kg",https://cdn.carrefour.eu/160_06787563_8006540461921_00.jpeg,"24,25€",Per stuk,"0,39€",/stuk
89,"Pampers Premium Protection Maat 1, x44 Luiers, 2kg-5kg",https://cdn.carrefour.eu/160_06787530_4015400836025_00.jpeg,"8,79€",Per stuk,"0,20€",/stuk
90,"Pampers Premium Protection Maat 5, Luiers x22, 11kg-16kg",https://cdn.carrefour.eu/160_06781613_8006540486795_00.jpeg,"9,69€",Per stuk,"0,45€",/stuk
91,"Pampers Premium Protection Maat 2, Luiers x82, 4kg-8kg",https://cdn.carrefour.eu/160_06781562_8006540482681_00.jpeg,"19,95€",Per pak,"0,24€",/stuk
92,"Pampers Premium Protection Maat 3, Luiers x111, 6kg-10kg",https://cdn.carrefour.eu/160_06781598_8006540483046_00.jpeg,"33,15€",Per pak,"0,30€",/stuk
93,"Pampers Baby-Dry Maat 5, 90 Luiers, Tot 12 Uur Bescherming, 11kg-16kg",https://cdn.carrefour.eu/160_06787560_8006540463055_00.jpeg,"35,35€",Per pak,"0,39€",/stuk
94,"Pampers Baby-Dry Maat 4+, 94 Luiers, Tot 12 Uur Bescherming, 10kg-15kg",https://cdn.carrefour.eu/160_06787558_8006540463031_00.jpeg,"37,09€",Per pak,"0,39€",/stuk
95,"Pampers Baby-Dry Luierbroekjes Maat 6, 46 Luiers, 14kg-19kg",https://cdn.carrefour.eu/160_06787564_8006540461983_00.jpeg,"25,95€",Per stuk,"0,56€",/stuk
96,"Pampers Baby-Dry Maat 6, 92 Luiers, Tot 12 Uur Bescherming, 13kg-18kg",https://cdn.carrefour.eu/160_06787536_8006540462973_00.jpeg,"38,49€",Per pak,"0,42€",/stuk
97,"Pampers Baby-Dry Luierbroekjes Maat 6, 70 Luiers, 14kg-19kg",https://cdn.carrefour.eu/160_06787579_8006540425558_00.jpeg,"37,29€",Per pak,"0,53€",/stuk
98,"Pampers Premium Protection Maat 0, Luiers x22, <3kg",https://cdn.carrefour.eu/160_06781565_8006540469071_00.jpeg,"4,59€",Per stuk,"0,22€",/stuk
99,"Pampers Baby-Dry Maat 6, 78 Luiers, Tot 12 Uur Bescherming, 13kg-18kg",https://cdn.carrefour.eu/160_06787568_8006540463093_00.jpeg,"36,49€",Per pak,"0,47€",/stuk
100,"Pampers Baby-Dry Maat 5+, 84 Luiers, Tot 12 Uur Bescherming, 12kg-17kg",https://cdn.carrefour.eu/160_06787537_8006540463079_00.jpeg,"36,49€",Per pak,"0,43€",/stuk
101,"Pampers Premium Protection Luierbroekjes 5, 16 Broekjes, 12kg-17kg",https://cdn.carrefour.eu/160_06787572_8006540462102_00.jpeg,"10,05€",Per stuk,"0,63€",/stuk
102,"Pampers Premium Protection Maat 6, Luiers x72, 13kg+",https://cdn.carrefour.eu/160_06781601_8006540483138_00.jpeg,"30,65€",Per pak,"0,43€",/stuk
103,"Pampers Premium Protection Maat 5, Luiers x76, 11kg-16kg",https://cdn.carrefour.eu/160_06781600_8006540483107_00.jpeg,"32,49€",Per pak,"0,44€",/stuk
104,"Pampers Premium Protection Luierbroekjes Maat 4, 18 Broekjes, 9kg-15kg",https://cdn.carrefour.eu/160_06787571_8006540462072_00.jpeg,"9,99€",Per stuk,"0,56€",/stuk
