,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
71,Blue Dragon Panko Breadcrumbs 120g,https://cdn.carrefour.eu/160_04881611_5010338014902_00.jpeg,"3,28€",Per stuk,"27,33€",/kg
72,Suzi Wan Nestnoedels 250 g,https://cdn.carrefour.eu/160_05034065_4002359660894_00.jpeg,"4,88€",Per stuk,"19,52€",/kg
73,Old El Paso 6 Wrap Tortillas Flour 350 g,https://cdn.carrefour.eu/160_04324756_8410076470126_00.jpeg,"3,52€",Per stuk,"10,06€",/kg
74,Old El Paso Guacamole Mild 320 g,https://cdn.carrefour.eu/160_04324758_8410076420039_00.jpeg,"4,68€",Per stuk,"14,63€",/kg
75,Sacla Mozzarella Peperoncino 190 g,https://cdn.carrefour.eu/160_04018460_8001060006782_00.jpeg,"3,39€",Per stuk,"17,84€",/kg
76,Sacla Pesto van Gegrilde Aubergines 190 g,https://cdn.carrefour.eu/160_04018462_8001060004399_00.jpeg,"3,95€",Per stuk,"21,63€",/kg
77,Sacla Arrabbiata Pomodorini Ciliegia e Peperoncino 420 g,https://cdn.carrefour.eu/160_05045264_8001060007161_00.jpeg,"3,99€",Per stuk,"9,50€",/kg
78,Sacla' Pastasaus met Hele Cherrytomaten en Gegrilde Groenten 350 g,https://cdn.carrefour.eu/160_05045265_8001060008571_00.jpeg,"3,99€",Per stuk,"10,53€",/kg
79,Go-Tan Kokosmelk 250 ml,https://cdn.carrefour.eu/160_05070859_8710605096170_00.jpeg,"2,64€",Per stuk,"10,56€",/l
80,Old El Paso Salsa Cheese & Red Pepper Mild 320 g,https://cdn.carrefour.eu/160_05119525_8410076500243_00.jpeg,"4,68€",Per stuk,"14,91€",/kg
81,Go-Tan Sweet Chilli Sauce 270 ml,https://cdn.carrefour.eu/160_06182516_8710605030273_00.jpeg,"3,76€",Per stuk,"13,93€",/l
82,Blue Dragon Teriyaki Marinade 150ml,https://cdn.carrefour.eu/160_06166226_5010338404352_00.jpeg,"4,07€",Per stuk,"27,13€",/l
83,Chef Panna 200 ml,https://cdn.carrefour.eu/160_04806364_80025214_00.jpeg,"1,55€",Per stuk,"7,75€",/kg
