,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
70,Carrefour Surimi Krab 150 g,https://cdn.carrefour.eu/160_06270009_5400101075160_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
71,"Carrefour Traiteur Trattoria Cannelloni Spinazie, Kip & Ricotta 450 g",https://cdn.carrefour.eu/160_06179175_5400101071537_00.jpeg,"6,00€",Per stuk,"13,33€",/kg
72,Carrefour Classic' Komkommer Dressing met Verse Kaas 350 g,https://cdn.carrefour.eu/160_06182509_5400101071834_00.jpeg,"2,39€",Per stuk,"6,83€",/kg
73,Carrefour The Market Focaccia Zeezout & Rozemarijn Traiteur 150 g,https://cdn.carrefour.eu/160_05342263_5400101030190_00.jpeg,"1,50€",Per stuk,"10,00€",/kg
74,Carrefour Traiteur Gourmet Quiche Tomaat & Mozzarella 300 g,https://cdn.carrefour.eu/160_05883722_5400101057050_00.jpeg,"4,00€",Per stuk,"4,00€",/stuk
75,Carrefour Garnaalsalade Extra 120 g,https://cdn.carrefour.eu/160_05869700_5400101056169_00.jpeg,"6,75€",Per stuk,"56,25€",/kg
76,Carrefour Rivierkreeftsalade 120 g,https://cdn.carrefour.eu/160_05869701_5400101056176_00.jpeg,"3,25€",Per stuk,"27,08€",/kg
77,Carrefour Lunch Time Boterhammen Tonijnsalade 145 g,https://cdn.carrefour.eu/160_05863570_5400101055766_00.jpeg,"2,50€",Per stuk,"17,86€",/kg
78,Carrefour Bon Appétit! Sandwich Kip Curry & Paprika's 145 g,https://cdn.carrefour.eu/160_05863572_5400101055773_00.jpeg,"2,50€",Per stuk,"17,24€",/kg
79,Carrefour Cheese Burger 2 x 134 g,https://cdn.carrefour.eu/160_05930561_5400101059047_00.jpeg,"2,55€",Per stuk,"9,51€",/kg
80,Carrefour Lunch Time Little Salad Macaroni met Ham 250 g,https://cdn.carrefour.eu/160_05328815_5400101248441_00.jpeg,"3,50€",Per stuk,"14,00€",/kg
81,Carrefour Original Brasserie Gehaktstammetje Spinazie & Aardappelpuree 410 g,https://cdn.carrefour.eu/160_04834823_5400101002456_00.jpeg,"4,75€",Per stuk,"11,59€",/kg
