,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
77,Carrefour Classic' Coulommiers Zacht & Romig 350 g,https://cdn.carrefour.eu/160_01814782_3270190021148_00.jpeg,"2,65€",Per stuk,"7,57€",/kg
78,Carrefour Stylesse 15% V.G. Lightkaas 200 g,https://cdn.carrefour.eu/160_01852048_5400101217379_00.jpeg,"1,95€",Per stuk,"9,75€",/kg
79,Carrefour Kids Petits Fruits Maxi Verse Kaas 6 x 100 g,https://cdn.carrefour.eu/160_01790528_5400101204454_00.jpeg,"2,25€",Per stuk,"3,75€",/kg
80,Carrefour Kids Petits Fruits Verse Kaas 2 x (6 x 50 g),https://cdn.carrefour.eu/160_01738513_5400101204447_00.jpeg,"1,99€",Per stuk,"3,32€",/kg
81,Carrefour Sensation Apero Time Gouda Belegen 140 g,https://cdn.carrefour.eu/160_04543538_5400101248502_00.jpeg,"2,50€",Per stuk,"17,86€",/kg
82,Carrefour Verse Kaas Natuur 0% VG 6 x 60 g,https://cdn.carrefour.eu/160_01895839_3560070572892_00.jpeg,"1,05€",Per stuk,"2,92€",/kg
83,Carrefour Handig in de Keuken Bakken en Braden 500 ml,https://cdn.carrefour.eu/160_04861606_5400101006904_00.jpeg,"1,49€",Per stuk,"2,98€",/l
84,Carrefour Gorgonzola Dolce 200 g,https://cdn.carrefour.eu/160_04556519_5400101249592_00.jpeg,"2,85€",Per stuk,"14,25€",/kg
85,Carrefour Melkcups 10 x 9.7 ml,https://cdn.carrefour.eu/160_04633265_3560070173921_00.jpeg,"0,45€",Per stuk,"4,50€",/kg
86,Carrefour Original Rijstpap Vanillesmaak 180 g,https://cdn.carrefour.eu/160_04780777_5400101259997_00.jpeg,"0,45€",Per stuk,"2,50€",/kg
87,Carrefour Magere Melk 6 x 50 cl,https://cdn.carrefour.eu/160_04873037_5400101009066_00.jpeg,"3,30€",Per pak,"1,10€",/l
88,Carrefour Classic' Yoghurt Natuur Vol 500 g,https://cdn.carrefour.eu/160_01818636_5400101213227_00.jpeg,"1,29€",Per stuk,"2,58€",/kg
89,Carrefour Classic' Yoghurt Natuur Mager 500 g,https://cdn.carrefour.eu/160_01818637_5400101213234_00.jpeg,"1,19€",Per stuk,"2,38€",/kg
90,Carrefour Zure Room Vol 20 cl,https://cdn.carrefour.eu/160_01820040_3560071152246_00.jpeg,"1,39€",Per stuk,"6,95€",/l
91,Carrefour Original Pudding met Chocolade 4 x 140 g,https://cdn.carrefour.eu/160_04458144_5400101242609_00.jpeg,"1,95€",Per stuk,"3,48€",/kg
92,Carrefour Edam Sneetjes 200 g,https://cdn.carrefour.eu/160_01894544_3560070100484_00.jpeg,"2,49€",Per stuk,"12,45€",/kg
93,Carrefour Classic' Verse Kaas Vol 500 g,https://cdn.carrefour.eu/160_04951718_5400101013018_00.jpeg,"1,59€",Per stuk,"3,18€",/kg
94,Carrefour Classic' Chocolade Dessert 4 x 125 g,https://cdn.carrefour.eu/160_04964167_3560071014131_00.jpeg,"0,65€",Per stuk,"1,30€",/kg
95,Carrefour Mousse Zwarte Chocolade 4 x 60 g,https://cdn.carrefour.eu/160_04982078_3245412730627_00.jpeg,"0,75€",Per stuk,"3,13€",/kg
96,Carrefour Classic' Roeryoghurt Natuur 0% V.G. 8 x 125 g,https://cdn.carrefour.eu/160_05062205_3270190026822_00.jpeg,"2,19€",Per stuk,"2,19€",/kg
97,Carrefour Extra Cottage Cheese 200 g,https://cdn.carrefour.eu/160_06158215_5400101000797_00.jpeg,"0,89€",Per stuk,"4,45€",/kg
98,Carrefour Gouda bloc 350 g,https://cdn.carrefour.eu/160_06073560_3060921503827_00.jpeg,"3,00€",Per stuk,"8,57€",/kg
99,Carrefour Ossau - Iraty BOB 170 g,https://cdn.carrefour.eu/160_06073562_3060921503810_00.jpeg,"3,00€",Per stuk,"17,65€",/kg
100,Carrefour Maasdam blok 330 g,https://cdn.carrefour.eu/160_06073741_3060921503834_00.jpeg,"3,00€",Per stuk,"9,09€",/kg
101,Carrefour Le Camembert 250 g,https://cdn.carrefour.eu/160_05958617_3560071113568_00.jpeg,"1,25€",Per stuk,"5,00€",/kg
102,Carrefour Pudding Tarwegriesmeel 180 g,https://cdn.carrefour.eu/160_06240200_5400101074125_00.jpeg,"0,69€",Per stuk,"3,83€",/kg
103,Carrefour Pudding Havermoutpap 180 g,https://cdn.carrefour.eu/160_06240213_5400101074132_00.jpeg,"0,69€",Per stuk,"3,83€",/kg
104,Carrefour Sensation Kefir Gefermenteerde Halfvolle Melk 500 ml,https://cdn.carrefour.eu/160_06310119_5400101076556_00.jpeg,"0,99€",Per stuk,"1,98€",/l
105,Carrefour Classic' Verse Kaas Natuur 200 g,https://cdn.carrefour.eu/160_06374317_5400101077324_00.jpeg,"0,95€",Per stuk,"4,75€",/kg
106,Carrefour Classic' Room 20% V.G. 250 ml,https://cdn.carrefour.eu/160_06443969_5400101078659_00.jpeg,"0,85€",Per stuk,"3,40€",/l
107,Carrefour Classic' Room 35% V.G. 250 ml,https://cdn.carrefour.eu/160_06443976_5400101078666_00.jpeg,"1,15€",Per stuk,"4,60€",/l
108,Carrefour Volle Melk 50 cl,https://cdn.carrefour.eu/160_04663176_5400101212824_00.jpeg,"0,65€",Per stuk,"1,30€",/l
109,Carrefour Classic' Halfvolle Melk 25 cl,https://cdn.carrefour.eu/160_05126350_5400101020849_00.jpeg,"0,49€",Per stuk,"1,96€",/l
110,Carrefour Classic' Yoghurt Natuur Vol 500 g,https://cdn.carrefour.eu/160_01818636_5400101213227_00.jpeg,"1,29€",Per stuk,"2,58€",/kg
111,Carrefour Classic' Yoghurt Natuur Mager 500 g,https://cdn.carrefour.eu/160_01818637_5400101213234_00.jpeg,"1,19€",Per stuk,"2,38€",/kg
112,Carrefour Zure Room Vol 20 cl,https://cdn.carrefour.eu/160_01820040_3560071152246_00.jpeg,"1,39€",Per stuk,"6,95€",/l
113,Carrefour Original Pudding met Chocolade 4 x 140 g,https://cdn.carrefour.eu/160_04458144_5400101242609_00.jpeg,"1,95€",Per stuk,"3,48€",/kg
114,Carrefour Edam Sneetjes 200 g,https://cdn.carrefour.eu/160_01894544_3560070100484_00.jpeg,"2,49€",Per stuk,"12,45€",/kg
115,Carrefour The Market Fromage de Herve AOP KKC 200 g,https://cdn.carrefour.eu/160_05503955_5411021103024_00.jpeg,"4,50€",Per stuk,"22,50€",/kg
116,Carrefour Brie 220 g,https://cdn.carrefour.eu/160_06000458_3060921463411_00.jpeg,"2,00€",Per stuk,"9,09€",/kg
117,Carrefour Edam Jong 210 g,https://cdn.carrefour.eu/160_06000459_3060921463336_00.jpeg,"2,00€",Per stuk,"9,52€",/kg
118,Carrefour Morbier AOP 200 g,https://cdn.carrefour.eu/160_06000465_3060921463497_00.jpeg,"3,00€",Per stuk,"15,00€",/kg
119,Carrefour Saint Nectaire AOP 230 g,https://cdn.carrefour.eu/160_06000521_3060921463480_00.jpeg,"3,00€",Per stuk,"13,04€",/kg
120,Carrefour Classic' Halfvolle Melk 1 L,https://cdn.carrefour.eu/160_05121192_5400101020856_00.jpeg,"0,89€",Per stuk,"0,89€",/l
121,Carrefour Classic' Magere Melk 1 L,https://cdn.carrefour.eu/160_05124878_5400101020863_00.jpeg,"0,85€",Per stuk,"0,85€",/l
122,Carrefour Classic' Volle Melk 1 L,https://cdn.carrefour.eu/160_05124880_5400101020870_00.jpeg,"0,89€",Per stuk,"0,89€",/l
123,Carrefour Classic' Gele Vruchten 8 x 125 g,https://cdn.carrefour.eu/160_05227681_3560070535101_00.jpeg,"2,55€",Per stuk,"2,55€",/kg
124,Carrefour Brickvellen 8 Gevouwen Vellen 136 g,https://cdn.carrefour.eu/160_05299348_3560071161514_00.jpeg,"1,49€",Per stuk,"10,96€",/kg
